StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PROLIFID_T1,FARRIGHTHCK_1,DOSPERT_T1_1,DOSPERT_T1_2,DOSPERT_T1_3,DOSPERT_T1_4,DOSPERT_T1_5,DOSPERT_T1_6,DOSPERT_T1_7,DOSPERT_T1_8,DOSPERT_T1_9,DOSPERT_T1_10,DOSPERT_T1_11,DOSPERT_T1_12,DOSPERT_T1_13,DOSPERT_T1_14,DOSPERT_T1_15,DOSPERT_T1_16,DOSPERT_T1_17,DOSPERT_T1_18,DOSPERT_T1_19,DOSPERT_T1_20,DOSPERT_T1_21,DOSPERT_T1_22,DOSPERT_T1_23,DOSPERT_T1_24,DOSPERT_T1_25,DOSPERT_T1_26,DOSPERT_T1_32,DOSPERT_T1_27,DOSPERT_T1_28,DOSPERT_T1_29,DOSPERT_T1_30,DOSPERT_T1_31,GRIPS_T1_1,GRIPS_T1_2,GRIPS_T1_3,GRIPS_T1_4,GRIPS_T1_5,GRIPS_T1_6,GRIPS_T1_7,GRIPS_T1_8,NEO_T1_1,NEO_T1_2,NEO_T1_3,NEO_T1_4,NEO_T1_5,NEO_T1_6,NEO_T1_7,NEO_T1_8,NEO_T1_9,NEO_T1_10,NEO_T1_11,NEO_T1_12,NEO_T1_13,NEO_T1_14,NEO_T1_15,NEO_T1_16,NEO_T1_17,NEO_T1_18,NEO_T1_19,NEO_T1_20,NEO_T1_21,NEO_T1_22,NEO_T1_23,NEO_T1_24,NEO_T1_25,NEO_T1_26,NEO_T1_27,NEO_T1_28,NEO_T1_29,NEO_T1_30,NEO_T1_31,NEO_T1_32,NEO_T1_33,NEO_T1_34,NEO_T1_35,NEO_T1_36,NEO_T1_37,NEO_T1_38,NEO_T1_39,NEO_T1_40,NEO_T1_41,NEO_T1_42,NEO_T1_43,NEO_T1_44,NEO_T1_45,NEO_T1_46,NEO_T1_47,NEO_T1_48,NEO_T1_49,NEO_T1_50,NEO_T1_51,NEO_T1_52,NEO_T1_53,NEO_T1_54,NEO_T1_55,NEO_T1_56,NEO_T1_57,NEO_T1_58,NEO_T1_59,NEO_T1_60,DARK_T1_1,DARK_T1_2,DARK_T1_3,DARK_T1_4,DARK_T1_5,DARK_T1_6,DARK_T1_7,DARK_T1_8,DARK_T1_9,DARK_T1_10,DARK_T1_11,DARK_T1_12,DARK_T1_13,DARK_T1_14,DARK_T1_15,DARK_T1_16,DARK_T1_17,DARK_T1_18,DARK_T1_19,DARK_T1_20,DARK_T1_21,DARK_T1_22,DARK_T1_23,DARK_T1_24,DARK_T1_25,DARK_T1_26,DARK_T1_27,DARK_T1_28,DARK_T1_29,DARK_T1_30,DARK_T1_31,DARK_T1_32,DARK_T1_33,DARK_T1_34,DARK_T1_35,DARK_T1_36,DARK_T1_37,DARK_T1_38,DARK_T1_39,DARK_T1_40,DARK_T1_41,DARK_T1_42,GENRISK_T1,SNS_T1_1,SNS_T1_2,SNS_T1_3,SNS_T1_4,JPIIPIP_T1_1,JPIIPIP_T1_2,JPIIPIP_T1_3,JPIIPIP_T1_4,JPIIPIP_T1_5,JPIIPIP_T1_6,JPIIPIP_T1_7,JPIIPIP_T1_8,JPIIPIP_T1_9,JPIIPIP_T1_10,AGE,RACE,RACE_6_TEXT,SEX,EDU,EMPLOY,WORK,INCOME
4/18/2019 10:20,4/18/2019 10:29,0,86.188.33.94,100,569,1,4/18/2019 10:29,R_1OuJgh4qHKHvvYR,,,,,54.63470459,-3.538101196,anonymous,EN,54aefa06fdf99b09c01b37f4,40,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,7,1,7,6,5,1,1,7,2,4,6,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,2,2,3,3,4,3,3,4,2,2,2,2,4,4,3,3,3,4,3,3,5,1,3,3,4,3,2,2,3,3,4,4,1,1,4,4,1,1,1,3,4,4,4,4,4,2,5,1,4,4,4,2,2,2,4,2,3,2,4,5,2,3,1,2,1,2,4,2,1,3,1,1,1,1,4,3,3,3,1,1,1,1,5,1,1,1,4,3,1,1,4,1,5,1,1,1,2,5,5,5,5,1,2,1,2,3,3,5,4,4,4,46,1,,0,5,2,3,176
4/18/2019 10:21,4/18/2019 10:29,0,147.188.254.204,100,511,1,4/18/2019 10:29,R_3R1KKUn5w597XAJ,,,,,52.46659851,-1.920501709,anonymous,EN,5bf411d5d382df0001b9ab0d,40,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,1,5,5,1,1,1,7,2,5,5,1,1,4,3,3,2,1,1,4,2,5,5,4,5,4,2,5,5,2,1,1,1,3,2,2,5,2,2,2,4,4,4,3,3,3,4,3,3,5,1,3,4,1,2,1,5,1,2,1,1,5,5,1,1,1,1,5,5,1,2,5,3,5,1,4,4,4,5,2,2,5,2,4,1,1,5,1,2,1,4,2,5,3,3,4,4,1,4,1,1,3,1,2,4,1,1,1,1,3,4,1,2,3,4,1,1,1,3,5,1,3,1,5,1,2,2,3,4,4,3,3,5,5,5,4,5,2,22,4,,0,5,2,3,176
4/18/2019 10:19,4/18/2019 10:29,0,90.248.115.99,100,609,1,4/18/2019 10:29,R_2R3KANArqq58Z9E,,,,,50.83450317,-0.186004639,anonymous,EN,5c54ccf34267090001f84630,40,6,6,1,1,1,1,6,1,1,2,1,1,2,1,4,2,3,1,1,7,1,6,4,5,4,2,7,5,6,5,1,1,4,2,3,2,2,2,3,3,4,3,3,2,3,3,5,4,3,3,4,4,2,4,2,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,2,3,5,4,3,1,1,4,4,2,2,2,2,4,5,4,4,3,3,4,2,4,4,3,4,3,2,4,3,3,3,4,5,3,3,1,2,1,2,5,3,4,4,2,1,1,3,4,3,4,2,2,1,2,3,4,2,1,1,3,4,3,1,4,2,5,1,3,1,7,5,5,5,5,3,3,2,2,3,4,4,5,4,4,42,1,,0,5,2,3,177
4/18/2019 10:17,4/18/2019 10:30,0,176.250.196.255,100,749,1,4/18/2019 10:30,R_qPCXhIaea6DpK9j,,,,,52.48330688,-2.083297729,anonymous,EN,5c97c69683167e0001a34f5b,40,6,3,1,5,4,4,6,1,1,1,3,3,4,1,1,1,1,5,6,7,1,6,4,2,5,1,7,1,6,1,2,4,5,4,4,4,3,3,4,4,4,4,4,2,3,2,4,2,3,4,3,1,2,4,2,1,1,1,3,2,5,5,5,5,5,5,3,3,3,2,2,2,2,2,2,1,4,4,3,1,4,4,2,2,3,3,3,4,4,4,1,5,4,1,5,5,4,2,2,2,5,3,3,1,3,3,2,3,1,3,1,1,4,2,4,4,4,4,1,1,5,3,4,4,1,1,3,1,2,5,1,4,3,4,1,1,1,1,5,3,3,3,8,5,6,6,6,4,4,4,1,4,4,1,3,2,3,44,1,,0,5,1,5,177
4/18/2019 10:13,4/18/2019 10:30,0,213.31.11.13,100,1007,1,4/18/2019 10:30,R_2dDQVHIafNkllvB,,,,,47,8,anonymous,EN,5c28f32031d4ec0001e5083c,40,6,2,1,5,1,1,4,1,1,2,1,5,3,1,6,2,2,5,5,7,1,4,5,6,3,1,7,1,5,1,1,3,2,2,2,2,2,2,3,3,4,4,4,3,3,3,2,2,3,3,4,3,3,3,1,3,4,4,3,3,4,3,3,3,2,2,1,4,3,3,4,4,2,3,3,1,3,2,2,2,3,3,3,2,3,3,3,3,4,4,1,4,4,3,4,4,4,3,2,2,5,2,4,3,1,3,3,3,3,5,4,4,3,3,4,4,2,2,2,3,4,2,3,4,1,1,2,1,4,1,3,1,4,5,4,3,2,3,4,2,2,1,6,2,2,2,3,2,2,1,2,2,2,4,3,4,3,53,1,,0,3,2,5,177
4/18/2019 10:19,4/18/2019 10:30,0,77.98.83.153,100,671,1,4/18/2019 10:30,R_1jUKJi2kEKAkJy8,,,,,56.06829834,-3.769897461,anonymous,EN,5c6fce5ecb2151 ,40,6,6,1,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,7,1,6,5,5,1,1,7,1,2,2,2,1,4,1,1,1,1,1,3,1,5,5,1,1,5,5,4,2,4,4,5,4,4,2,1,4,2,2,4,4,2,1,2,2,2,2,4,2,4,2,2,1,2,4,2,1,4,4,1,1,5,5,1,1,1,1,5,5,4,4,5,1,5,1,5,4,4,2,1,1,5,1,4,3,4,5,1,1,1,2,1,4,4,2,5,5,1,1,1,3,5,2,4,2,1,1,1,1,4,1,1,1,4,4,1,1,2,1,5,1,4,1,3,3,3,4,6,1,1,1,1,4,2,5,5,5,4,49,1,,0,2,5,1,175
4/18/2019 10:20,4/18/2019 10:30,0,82.132.214.209,100,566,1,4/18/2019 10:30,R_2BwWTCBLo86CpjW,,,,,51.49639893,-0.122406006,anonymous,EN,559c3e04fdf99b32b55f2d8a,40,6,1,1,7,7,4,2,1,2,2,1,5,1,1,6,5,1,2,1,7,1,4,6,2,1,1,7,6,6,5,4,7,3,1,1,2,1,1,4,2,5,3,2,3,1,1,4,4,1,1,5,5,1,3,2,3,3,4,3,2,3,3,4,5,4,3,2,3,1,5,5,5,3,5,1,1,4,4,2,3,2,2,1,1,5,4,5,3,4,4,4,2,5,2,5,5,5,5,2,2,5,2,3,4,5,2,4,5,3,5,4,4,4,2,4,4,4,2,2,4,5,4,5,3,1,1,4,1,4,2,3,2,5,5,4,2,4,3,5,3,2,2,3,4,5,4,5,1,2,1,4,5,3,5,4,5,5,36,1,,0,5,1,6,179
4/18/2019 10:18,4/18/2019 10:30,0,46.208.141.89,100,694,1,4/18/2019 10:30,R_6JO2ZsrkjvTIzkd,,,,,53.06129456,0.014205933,anonymous,EN,59501095c58c85000101dc57,40,5,4,2,4,3,4,4,2,4,2,2,2,1,2,2,3,1,4,1,7,2,5,4,2,1,1,7,3,2,2,1,1,3,2,2,2,1,1,2,2,4,5,3,3,4,3,4,3,3,2,3,3,2,2,2,4,2,2,4,4,2,2,2,3,2,3,3,3,4,2,4,5,3,3,3,2,2,2,1,1,4,4,2,2,1,2,4,4,4,3,3,3,4,2,4,3,3,4,2,2,5,2,4,3,3,3,2,3,2,4,3,3,4,2,3,5,2,2,1,3,3,2,3,3,1,1,2,3,4,1,1,1,3,2,1,1,4,1,5,1,2,1,3,1,3,4,6,1,2,1,1,2,2,5,5,4,4,63,1,,0,2,5,1,176
4/18/2019 10:20,4/18/2019 10:30,0,92.9.102.71,100,584,1,4/18/2019 10:30,R_1OW6Cj0Gg3E7W1R,,,,,52.96479797,-1.213195801,anonymous,EN,56296779c8ffc200055134c9,40,5,3,1,3,5,5,3,1,5,3,1,1,1,2,6,5,6,4,4,7,1,4,4,5,4,3,7,6,5,6,1,6,4,1,2,2,2,2,4,2,5,5,4,4,4,1,2,2,4,4,3,3,3,4,3,2,3,4,3,3,4,3,2,2,4,2,1,5,4,1,5,4,1,1,1,1,2,2,3,2,3,3,2,2,4,4,4,3,3,3,1,3,4,2,3,4,2,5,2,1,4,2,4,5,4,1,3,4,3,3,4,4,2,3,2,2,4,2,2,3,5,3,2,4,4,1,3,2,4,3,1,2,3,5,4,2,2,3,5,4,1,1,4,6,6,4,5,3,3,2,3,1,3,3,4,4,4,44,1,,1,5,1,5,176
4/18/2019 10:22,4/18/2019 10:30,0,82.26.121.80,100,481,1,4/18/2019 10:30,R_Zm1bhbNHl0HZ1jX,,,,,51.43840027,-0.016601563,anonymous,EN,5bdf0332712eb800010d7f1c,40,6,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,7,1,6,6,6,6,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,5,5,5,5,5,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,8,6,6,6,6,1,5,5,1,5,5,1,5,5,1,19,2,,1,3,2,4,180
4/18/2019 10:20,4/18/2019 10:30,0,81.158.163.20,100,614,1,4/18/2019 10:30,R_3nNOHPvtJ3FWzkq,,,,,53.55740356,-0.113296509,anonymous,EN,5a854e1b17ef3500017087cd,40,6,6,5,6,6,6,6,1,4,5,5,3,5,1,1,5,1,1,2,1,1,4,5,3,1,1,1,3,5,5,2,5,4,2,2,2,2,2,4,3,4,2,2,2,3,1,1,2,2,4,4,3,3,4,2,5,2,1,4,5,5,5,5,5,5,5,5,1,4,1,2,2,1,1,1,1,4,3,3,2,4,4,1,3,2,4,2,2,4,4,4,2,3,1,3,4,3,2,2,2,5,1,4,3,2,2,4,2,5,5,5,4,4,2,5,4,1,1,1,1,4,2,2,1,1,1,1,5,3,3,4,1,4,5,4,1,5,1,3,2,1,1,7,2,5,5,6,4,2,2,4,4,4,3,4,2,4,57,1,,0,5,2,3,177
4/18/2019 10:25,4/18/2019 10:30,0,151.226.33.62,100,299,1,4/18/2019 10:30,R_30hQ0RnrBu6dgMg,,,,,53.37399292,-2.869995117,anonymous,EN,5c1920c45782120001f6beff,40,5,4,5,5,6,5,4,5,3,4,4,4,4,6,3,3,4,5,4,5,5,4,5,4,3,5,7,4,5,6,4,4,4,4,3,3,4,5,4,4,3,4,3,3,3,4,4,2,3,3,3,4,2,3,3,3,2,3,3,3,2,3,3,2,4,1,3,3,4,3,3,3,3,2,3,5,4,3,3,4,2,2,2,5,4,2,3,3,3,3,3,2,3,3,4,3,3,3,1,3,3,4,3,2,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,4,4,4,3,3,4,3,3,3,4,4,2,4,4,3,4,2,1,7,4,4,4,3,3,3,4,3,3,3,3,4,3,3,32,1,,1,6,1,5,179
4/18/2019 10:18,4/18/2019 10:30,0,5.65.166.102,100,749,1,4/18/2019 10:30,R_QiRmOYqhfTtX6Rr,,,,,52.77160645,-1.550292969,anonymous,EN,5ad38000b438910001aca894,40,6,2,1,4,5,4,4,1,1,1,2,3,3,1,2,2,1,2,4,7,1,6,5,3,4,3,7,5,6,6,1,1,3,1,1,2,2,2,3,2,5,4,4,3,4,3,5,2,5,4,3,3,2,2,2,5,3,2,5,4,3,3,3,3,5,5,4,2,5,1,4,4,4,4,3,3,4,4,2,1,5,5,2,3,1,2,4,5,4,4,4,2,4,1,5,5,4,2,1,1,4,3,4,4,3,3,3,4,4,3,4,3,4,3,4,3,3,3,3,2,4,3,3,3,3,1,3,2,4,2,2,2,4,4,2,2,1,3,5,2,4,1,4,3,3,5,5,1,2,1,2,3,3,3,4,4,4,30,1,,0,3,2,5,175
4/18/2019 10:11,4/18/2019 10:30,0,82.15.222.125,100,1160,1,4/18/2019 10:30,R_2rOP1lq9yZp0rn3,,,,,53.19960022,-2.042098999,anonymous,EN,57ab1dd9082d1f00013d5c3f,,5,4,1,3,1,2,3,1,1,1,1,3,1,1,1,1,1,2,1,7,1,5,5,2,1,1,7,1,2,6,1,1,3,1,3,1,2,1,3,1,4,3,2,3,1,1,2,3,4,4,3,3,5,5,4,2,3,3,5,5,4,3,4,5,4,3,4,2,4,3,4,3,3,3,2,1,4,4,2,1,5,5,1,2,2,2,5,5,4,4,5,1,5,1,5,4,4,4,3,2,4,3,3,2,4,4,4,5,4,4,5,4,5,2,3,5,1,3,3,2,5,4,5,2,1,1,3,2,5,2,2,1,5,5,1,1,5,3,5,3,4,1,6,4,5,4,6,2,3,1,3,4,4,5,5,4,5,47,1,,0,5,1,5,178
4/18/2019 10:19,4/18/2019 10:30,0,5.66.217.125,100,659,1,4/18/2019 10:31,R_1LGtuyRbjuNiufF,,,,,53.59249878,-2.219406128,anonymous,EN,5c3bf25286148f00015d298f,40,6,1,1,5,1,2,4,2,1,1,2,3,1,2,1,5,1,4,1,7,1,5,5,1,1,1,7,1,4,5,2,4,4,2,2,2,4,2,3,1,5,4,2,2,5,5,4,5,2,4,3,2,3,3,1,4,4,4,2,2,3,3,3,2,5,5,5,1,4,2,4,3,4,4,3,1,4,4,2,2,4,4,3,2,3,2,4,4,3,4,5,4,5,3,3,5,3,5,2,2,4,2,4,1,3,3,2,3,4,4,3,2,5,3,3,4,4,3,2,3,4,3,5,3,2,1,3,2,4,1,1,1,2,4,3,1,5,1,5,2,4,1,6,5,5,5,6,2,2,1,3,2,2,5,5,5,5,26,4,,0,2,3,1,176
4/18/2019 10:25,4/18/2019 10:31,0,74.135.61.229,100,336,1,4/18/2019 10:31,R_3oRdAFDSLjSu7Kq,,,,,38.79319763,-82.93060303,anonymous,EN,56021163e372c00011bd426d,40,5,2,1,6,4,4,5,2,2,3,2,6,3,2,7,2,3,7,4,7,2,6,6,6,2,4,7,5,6,6,6,6,4,3,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,3,3,2,3,3,3,4,3,4,3,3,3,3,4,4,4,4,2,3,3,4,3,3,3,4,2,4,3,2,4,3,3,3,3,3,4,3,4,3,3,3,3,3,1,4,3,4,3,3,3,4,5,5,2,4,5,5,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,4,1,3,3,4,3,4,4,4,4,4,1,3,3,3,3,3,1,7,6,6,6,6,2,4,2,2,4,4,3,2,4,4,31,4,,1,6,6,2,175
4/18/2019 10:25,4/18/2019 10:31,0,96.29.51.10,100,363,1,4/18/2019 10:31,R_3hsduhBKhFdX3n1,,,,,38.04710388,-85.38289642,anonymous,EN,5b23e3a26137550001a42101,40,5,5,1,3,4,1,1,1,1,1,1,3,1,1,1,2,1,3,1,7,1,5,2,1,1,1,7,1,3,3,1,1,4,2,3,2,2,2,4,3,4,4,3,3,4,3,5,4,2,4,3,3,2,2,1,5,1,1,3,2,3,3,3,4,5,5,5,1,4,1,3,2,1,1,5,1,4,4,1,1,4,4,1,1,1,1,5,5,4,4,3,4,4,2,4,2,4,2,2,2,4,2,2,4,4,4,1,1,1,2,1,1,5,1,5,4,1,1,1,1,4,1,4,1,1,1,1,1,5,2,1,1,4,4,1,1,1,1,5,1,4,1,4,1,1,1,5,2,2,1,1,3,2,5,4,4,5,39,1,,0,3,2,4,176
4/18/2019 10:10,4/18/2019 10:31,0,92.12.245.189,100,1255,1,4/18/2019 10:31,R_25Ay9bAkQ6MzYuF,,,,,53.6157074,-2.124694824,anonymous,EN,59f9c7da8a2d3d00012c19fd,,5,6,1,2,3,2,4,1,3,3,4,2,5,1,2,3,2,3,6,7,1,6,4,3,5,4,7,4,5,5,3,4,4,3,3,3,3,2,4,4,4,4,3,2,3,2,5,4,3,3,2,2,2,2,1,4,2,2,3,2,4,5,4,4,4,5,4,2,3,2,3,3,1,2,3,1,3,4,2,2,3,3,2,3,3,3,4,4,3,4,4,2,3,3,4,4,4,4,3,3,4,3,3,3,4,4,3,4,3,4,2,3,4,2,5,4,4,2,2,3,4,3,4,3,3,1,3,3,3,4,2,1,3,4,2,1,3,1,5,2,3,1,6,5,5,4,4,2,3,3,3,4,4,1,3,3,3,21,1,,0,3,6,3,177
4/18/2019 10:22,4/18/2019 10:31,0,81.109.142.54,100,512,1,4/18/2019 10:31,R_80PtwBiyjmcTLLX,,,,,51.2335968,-0.599594116,anonymous,EN,5b15bb1e1e55760001ba2600,40,7,2,2,4,2,1,3,1,2,1,2,1,1,1,4,5,1,4,4,7,1,6,4,5,3,1,7,5,6,4,1,4,3,1,1,1,1,1,1,1,5,5,1,1,4,3,3,4,2,2,4,3,4,4,4,3,3,3,2,2,4,3,4,4,5,5,4,1,5,2,4,3,3,2,4,1,4,4,2,1,5,5,2,1,1,3,4,4,3,3,3,4,4,2,4,4,4,2,1,1,3,2,4,3,4,3,3,2,2,4,1,3,5,3,4,5,1,3,3,2,5,4,1,4,1,1,1,1,5,2,3,1,4,4,2,1,4,1,5,1,1,1,4,1,4,4,4,2,2,4,3,3,3,2,5,4,5,21,1,,0,5,2,2,175
4/18/2019 10:20,4/18/2019 10:31,0,94.3.117.206,100,658,1,4/18/2019 10:31,R_1eqOVbYtInGDszf,,,,,51.04829407,-3.084106445,anonymous,EN,5c8ec4922a1b22001798fa0d,40,7,3,5,2,1,1,6,1,1,1,1,1,1,1,6,3,1,5,1,7,1,6,7,6,1,1,7,1,7,7,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,4,2,3,2,4,2,2,4,1,1,4,1,1,1,4,1,3,4,5,5,5,1,4,2,5,5,1,1,3,1,4,4,1,1,4,4,4,1,3,4,5,5,4,4,5,4,5,1,4,2,4,4,1,1,2,1,4,4,5,5,3,2,4,2,1,2,4,2,5,4,1,1,1,3,5,3,1,4,1,1,3,1,5,1,1,2,5,5,1,1,4,1,5,1,1,2,1,1,2,2,1,1,2,1,4,4,1,1,5,5,5,27,1,,0,2,4,1,176
4/18/2019 10:21,4/18/2019 10:31,0,81.104.135.141,100,565,1,4/18/2019 10:31,R_3fQ4Gk1ivQjUctz,,,,,51.44689941,-0.138397217,anonymous,EN,5a10475938ed430001be8279,40,5,6,1,6,5,2,2,1,1,1,1,3,4,1,1,5,1,4,7,7,1,6,5,1,7,7,7,2,7,7,6,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,3,2,3,4,2,2,2,4,4,4,4,1,1,4,2,2,2,4,2,2,2,4,1,4,4,2,2,4,4,1,2,2,4,4,4,4,4,2,3,3,2,4,2,3,2,2,2,2,3,4,2,5,3,2,4,4,4,2,3,4,2,4,5,1,1,1,2,3,2,4,3,1,1,4,1,4,4,1,1,4,3,1,1,1,1,5,1,4,1,3,3,3,2,5,3,3,2,2,4,4,1,2,4,4,45,1,,0,5,5,1,181
4/18/2019 10:14,4/18/2019 10:31,0,4.35.187.50,100,1026,1,4/18/2019 10:31,R_1f0YTCg6dPWRsj6,,,,,32.80079651,-96.78839874,anonymous,EN,5ace4eed0527ba0001c28c04,40,6,1,4,5,6,1,4,5,2,1,5,5,5,7,6,1,1,6,6,7,1,4,3,3,5,5,7,3,7,5,1,1,5,5,3,4,4,4,4,4,2,1,2,3,4,3,4,3,4,5,4,4,5,4,3,3,5,4,3,4,4,4,5,4,5,5,5,1,4,3,3,1,1,4,4,1,4,4,2,2,4,4,3,2,3,3,4,4,4,4,3,3,4,2,4,4,4,3,3,4,3,2,4,2,3,2,3,4,2,4,2,2,4,3,2,4,3,3,3,2,2,3,1,2,2,1,1,3,1,5,2,4,4,4,4,3,2,2,5,3,3,2,7,3,5,5,5,5,4,4,5,4,4,1,1,3,3,26,2,,1,5,1,5,179
4/18/2019 10:18,4/18/2019 10:31,0,81.107.93.82,100,765,1,4/18/2019 10:31,R_3Oq6bdkqXBjvjnK,,,,,54.52909851,-1.202606201,anonymous,EN,5adc6d5b5f327e0001fb4192,40,6,3,1,1,5,4,1,1,1,5,1,1,1,1,4,5,1,1,1,7,1,4,5,5,1,,7,1,1,1,1,4,1,1,1,1,1,1,1,1,5,4,3,3,4,4,4,4,2,2,5,5,4,4,1,5,3,3,1,1,2,2,2,4,4,4,1,5,4,2,5,5,2,4,1,1,1,1,3,2,5,5,1,4,1,1,1,4,4,4,1,2,3,3,2,1,2,4,3,3,5,1,5,5,1,4,5,5,5,5,4,4,1,3,5,5,1,1,3,2,3,4,5,1,1,1,1,4,4,1,4,1,4,4,3,1,1,3,5,4,3,1,2,3,3,3,5,1,1,1,4,1,1,5,5,4,4,55,1,,0,5,1,5,176
4/18/2019 10:24,4/18/2019 10:31,0,80.189.87.238,100,409,1,4/18/2019 10:31,R_424wTIeCTB0GcTf,,,,,53.91040039,-0.168106079,anonymous,EN,5a68cddb31b87a0001c75534,40,2,3,4,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,7,2,4,3,3,2,2,7,2,1,2,1,3,2,1,1,1,1,1,3,2,4,4,4,4,3,4,4,3,1,1,3,3,2,3,3,4,1,1,2,2,4,2,3,4,1,1,1,4,3,3,5,4,4,4,3,1,4,4,2,1,4,4,3,2,1,2,2,2,3,3,3,3,4,2,4,3,4,4,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,1,4,4,2,2,1,3,4,2,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,5,2,3,2,2,4,2,3,4,4,4,34,1,,0,3,,5,177
4/18/2019 10:23,4/18/2019 10:31,0,75.111.178.133,100,467,1,4/18/2019 10:31,R_1CEpnekHHbMMG8y,,,,,33.51190186,-101.9316025,anonymous,EN,5be89ff4d153f500019aa86f,40,7,3,1,7,5,2,6,1,1,2,1,6,5,1,2,3,6,5,7,7,1,6,5,6,7,5,7,2,7,6,3,5,4,2,2,2,2,2,4,4,4,5,2,4,5,4,2,2,4,4,4,4,4,4,1,4,4,3,2,2,4,4,4,3,2,2,5,1,4,2,2,2,1,1,5,1,4,4,1,1,5,5,1,1,1,3,4,4,4,4,2,5,4,2,5,4,4,5,2,2,4,2,2,4,4,4,2,2,1,4,1,4,4,4,4,4,2,1,1,3,4,4,4,2,2,1,2,1,2,4,1,1,4,2,1,1,1,1,2,2,5,1,7,2,4,5,4,3,2,2,3,5,4,1,2,4,2,23,1,,0,5,3,1,176
4/18/2019 10:24,4/18/2019 10:31,0,90.193.186.55,100,458,1,4/18/2019 10:31,R_Z2j4CHXPqASAH3X,,,,,53.4098053,-2.157592773,anonymous,EN,57051842de5095000a18ee63,40,6,5,5,5,6,2,6,6,1,1,5,5,5,6,1,1,1,5,5,7,1,6,6,1,4,4,7,5,3,4,4,1,4,3,3,2,3,3,4,4,3,3,3,3,3,3,3,2,2,3,4,4,4,4,3,3,3,3,4,4,4,3,4,4,3,4,3,2,3,4,3,3,1,1,3,3,4,4,2,2,3,3,2,2,2,2,2,3,4,4,4,2,3,2,3,4,4,1,2,2,5,3,4,3,4,4,3,4,3,4,3,3,4,3,3,3,2,3,3,3,4,3,2,3,2,1,4,3,2,4,3,2,4,4,2,1,1,2,5,2,1,1,9,5,5,5,5,2,4,3,3,4,3,2,3,2,3,61,1,,1,5,1,6,178
4/18/2019 10:22,4/18/2019 10:31,0,104.166.245.196,100,570,1,4/18/2019 10:31,R_2uJagLpISloO9ZK,,,,,41.62939453,-93.771698,anonymous,EN,5a2047dc772bc40001ba082f,40,6,3,2,5,2,1,5,5,1,1,2,2,2,5,1,2,1,2,2,7,1,5,7,6,3,2,7,2,7,7,2,1,3,2,2,2,2,2,3,2,4,3,3,3,4,4,4,3,3,4,4,3,1,3,1,4,4,4,3,2,3,2,4,3,2,2,5,1,3,2,3,3,2,2,5,1,2,3,1,1,4,3,2,2,3,3,4,4,5,5,4,4,4,2,5,5,5,4,1,2,5,3,2,4,4,4,3,3,3,3,2,1,5,4,5,4,1,1,1,3,4,4,5,3,1,1,2,2,4,2,1,1,2,4,4,2,2,2,5,1,3,2,6,5,5,6,6,1,4,1,2,3,1,3,2,4,4,59,1,,0,6,5,1,178
